,geometry,frecuencia_h,velocidad_promedio,Precipitacion,frecuencia_ni,Wind,Velocidad_promedio_NC
21,"POLYGON ((-117.12775999999985 28.220541490096537, -116.12775999999985 28.220541490096537, -116.12775999999985 29.220541490096537, -117.12775999999985 29.220541490096537, -117.12775999999985 28.220541490096537))",0,,,411,1.272276178349827,45.14306569343066
22,"POLYGON ((-117.12775999999985 29.220541490096537, -116.12775999999985 29.220541490096537, -116.12775999999985 30.220541490096537, -117.12775999999985 30.220541490096537, -117.12775999999985 29.220541490096537))",0,,,411,1.0056196743268144,45.14306569343066
23,"POLYGON ((-117.12775999999985 30.220541490096537, -116.12775999999985 30.220541490096537, -116.12775999999985 31.220541490096537, -117.12775999999985 31.220541490096537, -117.12775999999985 30.220541490096537))",0,,,411,0.859373251102594,45.14306569343066
24,"POLYGON ((-117.12775999999985 31.220541490096537, -116.12775999999985 31.220541490096537, -116.12775999999985 32.22054149009654, -117.12775999999985 32.22054149009654, -117.12775999999985 31.220541490096537))",0,,,411,1.3362920668861846,45.14306569343066
25,"POLYGON ((-117.12775999999985 32.22054149009654, -116.12775999999985 32.22054149009654, -116.12775999999985 33.22054149009654, -117.12775999999985 33.22054149009654, -117.12775999999985 32.22054149009654))",0,,,411,,45.14306569343066
26,"POLYGON ((-116.12775999999985 7.220541490096537, -115.12775999999985 7.220541490096537, -115.12775999999985 8.220541490096537, -116.12775999999985 8.220541490096537, -116.12775999999985 7.220541490096537))",0,,0.4513884533038479,411,0.8724002279256635,45.14306569343066
27,"POLYGON ((-116.12775999999985 8.220541490096537, -115.12775999999985 8.220541490096537, -115.12775999999985 9.220541490096537, -116.12775999999985 9.220541490096537, -116.12775999999985 8.220541490096537))",0,,0.508849166899082,411,1.186516369488246,45.14306569343066
28,"POLYGON ((-116.12775999999985 9.220541490096537, -115.12775999999985 9.220541490096537, -115.12775999999985 10.220541490096537, -116.12775999999985 10.220541490096537, -116.12775999999985 9.220541490096537))",0,,0.5715492261173812,411,,45.14306569343066
29,"POLYGON ((-116.12775999999985 10.220541490096537, -115.12775999999985 10.220541490096537, -115.12775999999985 11.220541490096537, -116.12775999999985 11.220541490096537, -116.12775999999985 10.220541490096537))",0,,0.6320956317966278,411,,45.14306569343066
30,"POLYGON ((-116.12775999999985 11.220541490096537, -115.12775999999985 11.220541490096537, -115.12775999999985 12.220541490096537, -116.12775999999985 12.220541490096537, -116.12775999999985 11.220541490096537))",0,,0.7040422483881402,411,,45.14306569343066
31,"POLYGON ((-116.12775999999985 12.220541490096537, -115.12775999999985 12.220541490096537, -115.12775999999985 13.220541490096537, -116.12775999999985 13.220541490096537, -116.12775999999985 12.220541490096537))",0,,0.7848229333887683,411,1.0187917027263977,45.14306569343066
32,"POLYGON ((-116.12775999999985 13.220541490096537, -115.12775999999985 13.220541490096537, -115.12775999999985 14.220541490096537, -116.12775999999985 14.220541490096537, -116.12775999999985 13.220541490096537))",0,,0.8648276144578316,411,1.0130903336764425,45.14306569343066
33,"POLYGON ((-116.12775999999985 14.220541490096537, -115.12775999999985 14.220541490096537, -115.12775999999985 15.220541490096537, -116.12775999999985 15.220541490096537, -116.12775999999985 14.220541490096537))",0,,0.9448434402123813,411,0.9124768816347542,45.14306569343066
34,"POLYGON ((-116.12775999999985 15.220541490096537, -115.12775999999985 15.220541490096537, -115.12775999999985 16.220541490096537, -116.12775999999985 16.220541490096537, -116.12775999999985 15.220541490096537))",0,,1.010259196369455,411,0.9087006279238623,45.14306569343066
35,"POLYGON ((-116.12775999999985 16.220541490096537, -115.12775999999985 16.220541490096537, -115.12775999999985 17.220541490096537, -116.12775999999985 17.220541490096537, -116.12775999999985 16.220541490096537))",0,,1.0413157871556988,411,0.8043617496447831,45.14306569343066
36,"POLYGON ((-116.12775999999985 17.220541490096537, -115.12775999999985 17.220541490096537, -115.12775999999985 18.220541490096537, -116.12775999999985 18.220541490096537, -116.12775999999985 17.220541490096537))",1,81.2,1.050698958762348,410,0.8481672883392367,45.05512195121951
37,"POLYGON ((-116.12775999999985 18.220541490096537, -115.12775999999985 18.220541490096537, -115.12775999999985 19.220541490096537, -116.12775999999985 19.220541490096537, -116.12775999999985 18.220541490096537))",0,,1.0431745909951484,411,0.7808646806549429,45.14306569343066
38,"POLYGON ((-116.12775999999985 19.220541490096537, -115.12775999999985 19.220541490096537, -115.12775999999985 20.220541490096537, -116.12775999999985 20.220541490096537, -116.12775999999985 19.220541490096537))",0,,1.0281693470873765,411,0.7474942410314509,45.14306569343066
39,"POLYGON ((-116.12775999999985 20.220541490096537, -115.12775999999985 20.220541490096537, -115.12775999999985 21.220541490096537, -116.12775999999985 21.220541490096537, -116.12775999999985 20.220541490096537))",0,,0.9955449000686629,411,0.8015796255377712,45.14306569343066
40,"POLYGON ((-116.12775999999985 21.220541490096537, -115.12775999999985 21.220541490096537, -115.12775999999985 22.220541490096537, -116.12775999999985 22.220541490096537, -116.12775999999985 21.220541490096537))",0,,0.8870387142179458,411,0.8030637956115654,45.14306569343066
41,"POLYGON ((-116.12775999999985 22.220541490096537, -115.12775999999985 22.220541490096537, -115.12775999999985 23.220541490096537, -116.12775999999985 23.220541490096537, -116.12775999999985 22.220541490096537))",0,,0.8003439092726817,411,0.8203597728710204,45.14306569343066
42,"POLYGON ((-116.12775999999985 23.220541490096537, -115.12775999999985 23.220541490096537, -115.12775999999985 24.220541490096537, -116.12775999999985 24.220541490096537, -116.12775999999985 23.220541490096537))",0,,0.8822655510527773,411,0.8772512738532696,45.14306569343066
43,"POLYGON ((-116.12775999999985 24.220541490096537, -115.12775999999985 24.220541490096537, -115.12775999999985 25.220541490096537, -116.12775999999985 25.220541490096537, -116.12775999999985 24.220541490096537))",0,,0.9473495376260886,411,0.8466416577825295,45.14306569343066
44,"POLYGON ((-116.12775999999985 25.220541490096537, -115.12775999999985 25.220541490096537, -115.12775999999985 26.220541490096537, -116.12775999999985 26.220541490096537, -116.12775999999985 25.220541490096537))",0,,,411,0.8375145773121467,45.14306569343066
45,"POLYGON ((-116.12775999999985 26.220541490096537, -115.12775999999985 26.220541490096537, -115.12775999999985 27.220541490096537, -116.12775999999985 27.220541490096537, -116.12775999999985 26.220541490096537))",0,,,411,1.0166168218753415,45.14306569343066
46,"POLYGON ((-116.12775999999985 27.220541490096537, -115.12775999999985 27.220541490096537, -115.12775999999985 28.220541490096537, -116.12775999999985 28.220541490096537, -116.12775999999985 27.220541490096537))",0,,,411,1.1455592787408164,45.14306569343066
47,"POLYGON ((-116.12775999999985 28.220541490096537, -115.12775999999985 28.220541490096537, -115.12775999999985 29.220541490096537, -116.12775999999985 29.220541490096537, -116.12775999999985 28.220541490096537))",0,,,411,1.3199473296178679,45.14306569343066
48,"POLYGON ((-116.12775999999985 29.220541490096537, -115.12775999999985 29.220541490096537, -115.12775999999985 30.220541490096537, -116.12775999999985 30.220541490096537, -116.12775999999985 29.220541490096537))",0,,,411,1.363567842698477,45.14306569343066
49,"POLYGON ((-116.12775999999985 30.220541490096537, -115.12775999999985 30.220541490096537, -115.12775999999985 31.220541490096537, -116.12775999999985 31.220541490096537, -116.12775999999985 30.220541490096537))",0,,,411,1.4439878882853003,45.14306569343066
50,"POLYGON ((-116.12775999999985 31.220541490096537, -115.12775999999985 31.220541490096537, -115.12775999999985 32.22054149009654, -116.12775999999985 32.22054149009654, -116.12775999999985 31.220541490096537))",0,,,411,1.4693352294857986,45.14306569343066
51,"POLYGON ((-116.12775999999985 32.22054149009654, -115.12775999999985 32.22054149009654, -115.12775999999985 33.22054149009654, -116.12775999999985 33.22054149009654, -116.12775999999985 32.22054149009654))",0,,,411,,45.14306569343066
52,"POLYGON ((-115.12775999999985 7.220541490096537, -114.12775999999985 7.220541490096537, -114.12775999999985 8.220541490096537, -115.12775999999985 8.220541490096537, -115.12775999999985 7.220541490096537))",0,,0.7595193537927937,411,1.358647082382816,45.14306569343066
53,"POLYGON ((-115.12775999999985 8.220541490096537, -114.12775999999985 8.220541490096537, -114.12775999999985 9.220541490096537, -115.12775999999985 9.220541490096537, -115.12775999999985 8.220541490096537))",0,,0.8655343118726577,411,1.4372303453454014,45.14306569343066
54,"POLYGON ((-115.12775999999985 9.220541490096537, -114.12775999999985 9.220541490096537, -114.12775999999985 10.220541490096537, -115.12775999999985 10.220541490096537, -115.12775999999985 9.220541490096537))",0,,0.9602772262772324,411,1.6155843338544396,45.14306569343066
55,"POLYGON ((-115.12775999999985 10.220541490096537, -114.12775999999985 10.220541490096537, -114.12775999999985 11.220541490096537, -115.12775999999985 11.220541490096537, -115.12775999999985 10.220541490096537))",0,,1.0499265032937375,411,1.4803965835810777,45.14306569343066
56,"POLYGON ((-115.12775999999985 11.220541490096537, -114.12775999999985 11.220541490096537, -114.12775999999985 12.220541490096537, -115.12775999999985 12.220541490096537, -115.12775999999985 11.220541490096537))",0,,1.1418780779861013,411,1.284190414786366,45.14306569343066
57,"POLYGON ((-115.12775999999985 12.220541490096537, -114.12775999999985 12.220541490096537, -114.12775999999985 13.220541490096537, -115.12775999999985 13.220541490096537, -115.12775999999985 12.220541490096537))",0,,1.2464664489539656,411,1.0353494292244203,45.14306569343066
58,"POLYGON ((-115.12775999999985 13.220541490096537, -114.12775999999985 13.220541490096537, -114.12775999999985 14.220541490096537, -115.12775999999985 14.220541490096537, -115.12775999999985 13.220541490096537))",0,,1.2920294143783906,411,1.335066736378188,45.14306569343066
59,"POLYGON ((-115.12775999999985 14.220541490096537, -114.12775999999985 14.220541490096537, -114.12775999999985 15.220541490096537, -115.12775999999985 15.220541490096537, -115.12775999999985 14.220541490096537))",0,,1.3510492363162359,411,1.2769650175203726,45.14306569343066
60,"POLYGON ((-115.12775999999985 15.220541490096537, -114.12775999999985 15.220541490096537, -114.12775999999985 16.220541490096537, -115.12775999999985 16.220541490096537, -115.12775999999985 15.220541490096537))",0,,1.3382711235991098,411,1.3389812583097727,45.14306569343066
61,"POLYGON ((-115.12775999999985 16.220541490096537, -114.12775999999985 16.220541490096537, -114.12775999999985 17.220541490096537, -115.12775999999985 17.220541490096537, -115.12775999999985 16.220541490096537))",0,,0.3218164309685274,411,1.1725728682433998,45.14306569343066
62,"POLYGON ((-115.12775999999985 17.220541490096537, -114.12775999999985 17.220541490096537, -114.12775999999985 18.220541490096537, -115.12775999999985 18.220541490096537, -115.12775999999985 17.220541490096537))",0,,0.36017400072836986,411,0.9478433881512108,45.14306569343066
63,"POLYGON ((-115.12775999999985 18.220541490096537, -114.12775999999985 18.220541490096537, -114.12775999999985 19.220541490096537, -115.12775999999985 19.220541490096537, -115.12775999999985 18.220541490096537))",0,,0.3991588900171849,411,0.763528856337989,45.14306569343066
64,"POLYGON ((-115.12775999999985 19.220541490096537, -114.12775999999985 19.220541490096537, -114.12775999999985 20.220541490096537, -115.12775999999985 20.220541490096537, -115.12775999999985 19.220541490096537))",0,,0.4482747587694687,411,1.112976288890902,45.14306569343066
65,"POLYGON ((-115.12775999999985 20.220541490096537, -114.12775999999985 20.220541490096537, -114.12775999999985 21.220541490096537, -115.12775999999985 21.220541490096537, -115.12775999999985 20.220541490096537))",0,,0.5132804403237373,411,1.3282159150418604,45.14306569343066
66,"POLYGON ((-115.12775999999985 21.220541490096537, -114.12775999999985 21.220541490096537, -114.12775999999985 22.220541490096537, -115.12775999999985 22.220541490096537, -115.12775999999985 21.220541490096537))",0,,0.5939116485569578,411,1.7006370563941895,45.14306569343066
67,"POLYGON ((-115.12775999999985 22.220541490096537, -114.12775999999985 22.220541490096537, -114.12775999999985 23.220541490096537, -115.12775999999985 23.220541490096537, -115.12775999999985 22.220541490096537))",0,,0.6780381932697087,411,1.5288689203599846,45.14306569343066
68,"POLYGON ((-115.12775999999985 23.220541490096537, -114.12775999999985 23.220541490096537, -114.12775999999985 24.220541490096537, -115.12775999999985 24.220541490096537, -115.12775999999985 23.220541490096537))",0,,0.7593865465275552,411,0.7896181548099929,45.14306569343066
69,"POLYGON ((-115.12775999999985 24.220541490096537, -114.12775999999985 24.220541490096537, -114.12775999999985 25.220541490096537, -115.12775999999985 25.220541490096537, -115.12775999999985 24.220541490096537))",0,,0.8332653160079516,411,1.7624808265744398,45.14306569343066
70,"POLYGON ((-115.12775999999985 25.220541490096537, -114.12775999999985 25.220541490096537, -114.12775999999985 26.220541490096537, -115.12775999999985 26.220541490096537, -115.12775999999985 25.220541490096537))",0,,,411,,45.14306569343066
71,"POLYGON ((-115.12775999999985 26.220541490096537, -114.12775999999985 26.220541490096537, -114.12775999999985 27.220541490096537, -115.12775999999985 27.220541490096537, -115.12775999999985 26.220541490096537))",0,,,411,,45.14306569343066
72,"POLYGON ((-115.12775999999985 27.220541490096537, -114.12775999999985 27.220541490096537, -114.12775999999985 28.220541490096537, -115.12775999999985 28.220541490096537, -115.12775999999985 27.220541490096537))",0,,,411,,45.14306569343066
73,"POLYGON ((-115.12775999999985 28.220541490096537, -114.12775999999985 28.220541490096537, -114.12775999999985 29.220541490096537, -115.12775999999985 29.220541490096537, -115.12775999999985 28.220541490096537))",0,,,411,2.0215103753407684,45.14306569343066
74,"POLYGON ((-115.12775999999985 29.220541490096537, -114.12775999999985 29.220541490096537, -114.12775999999985 30.220541490096537, -115.12775999999985 30.220541490096537, -115.12775999999985 29.220541490096537))",0,,,411,0.8863371801320236,45.14306569343066
75,"POLYGON ((-115.12775999999985 30.220541490096537, -114.12775999999985 30.220541490096537, -114.12775999999985 31.220541490096537, -115.12775999999985 31.220541490096537, -115.12775999999985 30.220541490096537))",0,,,411,0.9681128832439714,45.14306569343066
76,"POLYGON ((-115.12775999999985 31.220541490096537, -114.12775999999985 31.220541490096537, -114.12775999999985 32.22054149009654, -115.12775999999985 32.22054149009654, -115.12775999999985 31.220541490096537))",0,,,411,1.0492776515054907,45.14306569343066
77,"POLYGON ((-115.12775999999985 32.22054149009654, -114.12775999999985 32.22054149009654, -114.12775999999985 33.22054149009654, -115.12775999999985 33.22054149009654, -115.12775999999985 32.22054149009654))",0,,,411,,45.14306569343066
78,"POLYGON ((-114.12775999999985 7.220541490096537, -113.12775999999985 7.220541490096537, -113.12775999999985 8.220541490096537, -114.12775999999985 8.220541490096537, -114.12775999999985 7.220541490096537))",0,,1.0819502139796944,411,0.8808988721773874,45.14306569343066
79,"POLYGON ((-114.12775999999985 8.220541490096537, -113.12775999999985 8.220541490096537, -113.12775999999985 9.220541490096537, -114.12775999999985 9.220541490096537, -114.12775999999985 8.220541490096537))",0,,1.1138187750491602,411,0.8643019460699196,45.14306569343066
80,"POLYGON ((-114.12775999999985 9.220541490096537, -113.12775999999985 9.220541490096537, -113.12775999999985 10.220541490096537, -114.12775999999985 10.220541490096537, -114.12775999999985 9.220541490096537))",0,,1.1608109530814568,411,0.9276561268971143,45.14306569343066
81,"POLYGON ((-114.12775999999985 10.220541490096537, -113.12775999999985 10.220541490096537, -113.12775999999985 11.220541490096537, -114.12775999999985 11.220541490096537, -114.12775999999985 10.220541490096537))",0,,1.0739584914555613,411,0.864378435911402,45.14306569343066
82,"POLYGON ((-114.12775999999985 11.220541490096537, -113.12775999999985 11.220541490096537, -113.12775999999985 12.220541490096537, -114.12775999999985 12.220541490096537, -114.12775999999985 11.220541490096537))",0,,0.7577090280109969,411,0.8206633321155508,45.14306569343066
83,"POLYGON ((-114.12775999999985 12.220541490096537, -113.12775999999985 12.220541490096537, -113.12775999999985 13.220541490096537, -114.12775999999985 13.220541490096537, -114.12775999999985 12.220541490096537))",0,,0.6228112001374808,411,0.8082606649774823,45.14306569343066
84,"POLYGON ((-114.12775999999985 13.220541490096537, -113.12775999999985 13.220541490096537, -113.12775999999985 14.220541490096537, -114.12775999999985 14.220541490096537, -114.12775999999985 13.220541490096537))",0,,0.7406541648174477,411,0.8023504101661169,45.14306569343066
85,"POLYGON ((-114.12775999999985 14.220541490096537, -113.12775999999985 14.220541490096537, -113.12775999999985 15.220541490096537, -114.12775999999985 15.220541490096537, -114.12775999999985 14.220541490096537))",0,,0.7685410159160895,411,0.7786000783537009,45.14306569343066
86,"POLYGON ((-114.12775999999985 15.220541490096537, -113.12775999999985 15.220541490096537, -113.12775999999985 16.220541490096537, -114.12775999999985 16.220541490096537, -114.12775999999985 15.220541490096537))",0,,0.7047421951227011,411,0.7959502195748389,45.14306569343066
87,"POLYGON ((-114.12775999999985 16.220541490096537, -113.12775999999985 16.220541490096537, -113.12775999999985 17.220541490096537, -114.12775999999985 17.220541490096537, -114.12775999999985 16.220541490096537))",0,,0.7250085542132672,411,0.8558933846725184,45.14306569343066
88,"POLYGON ((-114.12775999999985 17.220541490096537, -113.12775999999985 17.220541490096537, -113.12775999999985 18.220541490096537, -114.12775999999985 18.220541490096537, -114.12775999999985 17.220541490096537))",0,,0.7259939722802832,411,0.8316740579752573,45.14306569343066
89,"POLYGON ((-114.12775999999985 18.220541490096537, -113.12775999999985 18.220541490096537, -113.12775999999985 19.220541490096537, -114.12775999999985 19.220541490096537, -114.12775999999985 18.220541490096537))",0,,0.7848618191090535,411,0.8799184722670028,45.14306569343066
90,"POLYGON ((-114.12775999999985 19.220541490096537, -113.12775999999985 19.220541490096537, -113.12775999999985 20.220541490096537, -114.12775999999985 20.220541490096537, -114.12775999999985 19.220541490096537))",0,,0.87095611097942,411,0.9708707210624982,45.14306569343066
91,"POLYGON ((-114.12775999999985 20.220541490096537, -113.12775999999985 20.220541490096537, -113.12775999999985 21.220541490096537, -114.12775999999985 21.220541490096537, -114.12775999999985 20.220541490096537))",0,,0.9548241471688792,411,1.1583407007841506,45.14306569343066
92,"POLYGON ((-114.12775999999985 21.220541490096537, -113.12775999999985 21.220541490096537, -113.12775999999985 22.220541490096537, -114.12775999999985 22.220541490096537, -114.12775999999985 21.220541490096537))",0,,1.0741350085259174,411,1.2427121500169496,45.14306569343066
93,"POLYGON ((-114.12775999999985 22.220541490096537, -113.12775999999985 22.220541490096537, -113.12775999999985 23.220541490096537, -114.12775999999985 23.220541490096537, -114.12775999999985 22.220541490096537))",0,,1.2035236196006256,411,1.19012933588001,45.14306569343066
94,"POLYGON ((-114.12775999999985 23.220541490096537, -113.12775999999985 23.220541490096537, -113.12775999999985 24.220541490096537, -114.12775999999985 24.220541490096537, -114.12775999999985 23.220541490096537))",0,,1.2800518526925622,411,1.2934852139333357,45.14306569343066
95,"POLYGON ((-114.12775999999985 24.220541490096537, -113.12775999999985 24.220541490096537, -113.12775999999985 25.220541490096537, -114.12775999999985 25.220541490096537, -114.12775999999985 24.220541490096537))",0,,1.3151427747988074,411,1.5636492151390264,45.14306569343066
96,"POLYGON ((-114.12775999999985 25.220541490096537, -113.12775999999985 25.220541490096537, -113.12775999999985 26.220541490096537, -114.12775999999985 26.220541490096537, -114.12775999999985 25.220541490096537))",0,,,411,1.5939906096842953,45.14306569343066
97,"POLYGON ((-114.12775999999985 26.220541490096537, -113.12775999999985 26.220541490096537, -113.12775999999985 27.220541490096537, -114.12775999999985 27.220541490096537, -114.12775999999985 26.220541490096537))",0,,,411,1.8227558406566728,45.14306569343066
98,"POLYGON ((-114.12775999999985 27.220541490096537, -113.12775999999985 27.220541490096537, -113.12775999999985 28.220541490096537, -114.12775999999985 28.220541490096537, -114.12775999999985 27.220541490096537))",0,,,411,1.18595607373751,45.14306569343066
99,"POLYGON ((-114.12775999999985 28.220541490096537, -113.12775999999985 28.220541490096537, -113.12775999999985 29.220541490096537, -114.12775999999985 29.220541490096537, -114.12775999999985 28.220541490096537))",0,,,411,1.4203729767966182,45.14306569343066
100,"POLYGON ((-114.12775999999985 29.220541490096537, -113.12775999999985 29.220541490096537, -113.12775999999985 30.220541490096537, -114.12775999999985 30.220541490096537, -114.12775999999985 29.220541490096537))",0,,,411,1.0134525625506943,45.14306569343066
101,"POLYGON ((-114.12775999999985 30.220541490096537, -113.12775999999985 30.220541490096537, -113.12775999999985 31.220541490096537, -114.12775999999985 31.220541490096537, -114.12775999999985 30.220541490096537))",0,,,411,1.063472640542881,45.14306569343066
102,"POLYGON ((-114.12775999999985 31.220541490096537, -113.12775999999985 31.220541490096537, -113.12775999999985 32.22054149009654, -114.12775999999985 32.22054149009654, -114.12775999999985 31.220541490096537))",0,,,411,1.1547398546718353,45.14306569343066
103,"POLYGON ((-114.12775999999985 32.22054149009654, -113.12775999999985 32.22054149009654, -113.12775999999985 33.22054149009654, -114.12775999999985 33.22054149009654, -114.12775999999985 32.22054149009654))",0,,,411,,45.14306569343066
104,"POLYGON ((-113.12775999999985 7.220541490096537, -112.12775999999985 7.220541490096537, -112.12775999999985 8.220541490096537, -113.12775999999985 8.220541490096537, -113.12775999999985 7.220541490096537))",0,,0.3161658855091604,411,1.1150418655988747,45.14306569343066
105,"POLYGON ((-113.12775999999985 8.220541490096537, -112.12775999999985 8.220541490096537, -112.12775999999985 9.220541490096537, -113.12775999999985 9.220541490096537, -113.12775999999985 8.220541490096537))",0,,0.35028735345187745,411,0.734168217966006,45.14306569343066
106,"POLYGON ((-113.12775999999985 9.220541490096537, -112.12775999999985 9.220541490096537, -112.12775999999985 10.220541490096537, -113.12775999999985 10.220541490096537, -113.12775999999985 9.220541490096537))",0,,0.40978764244889854,411,0.7176357693330376,45.14306569343066
107,"POLYGON ((-113.12775999999985 10.220541490096537, -112.12775999999985 10.220541490096537, -112.12775999999985 11.220541490096537, -113.12775999999985 11.220541490096537, -113.12775999999985 10.220541490096537))",0,,0.46906719704392813,411,0.5525938001928198,45.14306569343066
108,"POLYGON ((-113.12775999999985 11.220541490096537, -112.12775999999985 11.220541490096537, -112.12775999999985 12.220541490096537, -113.12775999999985 12.220541490096537, -113.12775999999985 11.220541490096537))",0,,0.5542278481910876,411,0.9359190802945578,45.14306569343066
109,"POLYGON ((-113.12775999999985 12.220541490096537, -112.12775999999985 12.220541490096537, -112.12775999999985 13.220541490096537, -113.12775999999985 13.220541490096537, -113.12775999999985 12.220541490096537))",0,,0.6379593365123903,411,1.297422126381218,45.14306569343066
110,"POLYGON ((-113.12775999999985 13.220541490096537, -112.12775999999985 13.220541490096537, -112.12775999999985 14.220541490096537, -113.12775999999985 14.220541490096537, -113.12775999999985 13.220541490096537))",0,,0.7146726804925272,411,1.7815664435391545,45.14306569343066
111,"POLYGON ((-113.12775999999985 14.220541490096537, -112.12775999999985 14.220541490096537, -112.12775999999985 15.220541490096537, -113.12775999999985 15.220541490096537, -113.12775999999985 14.220541490096537))",0,,0.8138520251993009,411,1.6606070941180007,45.14306569343066
